Protocol,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Flow Bytes/s,Flow Packets/s,Packet Length Mean,Packet Length Std,Max Packet Length,Min Packet Length,SYN Flag Count,ACK Flag Count,RST Flag Count,src_ip
17,463.000000,10,0,4230,0,9136069.114470842332613390929,21598.27213822894168466522678,423.0,0.0,423,423,0,0,0,10.0.0.2
17,517.000000,12,0,5172,0,10003868.47195357833655705996,23210.83172147001934235976789,431.0,0.0,431,431,0,0,0,10.0.0.2
17,515.000000,10,0,4370,0,8485436.893203883495145631068,19417.47572815533980582524272,437.0,0.0,437,437,0,0,0,10.0.0.2
17,1739.000000,12,0,18240,0,10488786.65899942495687176538,6900.517538815411155836687752,1520.0,0.0,1520,1520,0,0,0,10.0.0.3
17,394.000000,10,0,4170,0,10583756.34517766497461928934,25380.71065989847715736040609,417.0,0.0,417,417,0,0,0,10.0.0.2
17,429.000000,10,0,3690,0,8601398.601398601398601398601,23310.02331002331002331002331,369.0,0.0,369,369,0,0,0,10.0.0.2
17,484.000000,11,0,4851,0,10022727.27272727272727272727,22727.27272727272727272727273,441.0,0.0,441,441,0,0,0,10.0.0.2
17,1187.000000,10,0,9190,0,7742207.245155855096882898062,8424.599831508003369839932603,919.0,0.0,919,919,0,0,0,10.0.0.3
17,476.000000,10,0,3780,0,7941176.470588235294117647059,21008.40336134453781512605042,378.0,0.0,378,378,0,0,0,10.0.0.2
17,500.000000,10,0,4310,0,8.62E+6,2E+4,431.0,0.0,431,431,0,0,0,10.0.0.2
17,493.000000,12,0,5292,0,10734279.91886409736308316430,24340.77079107505070993914807,441.0,0.0,441,441,0,0,0,10.0.0.2
17,1727.000000,11,0,16720,0,9681528.662420382165605095541,6369.426751592356687898089172,1520.0,0.0,1520,1520,0,0,0,10.0.0.3
17,564.000000,11,0,4939,0,8757092.198581560283687943262,19503.54609929078014184397163,449.0,0.0,449,449,0,0,0,10.0.0.2
17,467.000000,10,0,3780,0,8094218.415417558886509635974,21413.27623126338329764453961,378.0,0.0,378,378,0,0,0,10.0.0.2
17,498.000000,11,0,4158,0,8349397.590361445783132530120,22088.35341365461847389558233,378.0,0.0,378,378,0,0,0,10.0.0.2
17,361.000000,10,0,3780,0,10470914.12742382271468144044,27700.83102493074792243767313,378.0,0.0,378,378,0,0,0,10.0.0.2
17,1762.000000,11,0,16720,0,9489216.799091940976163450624,6242.905788876276958002270148,1520.0,0.0,1520,1520,0,0,0,10.0.0.3
17,450.000000,11,0,4158,0,9.24E+6,24444.44444444444444444444444,378.0,0.0,378,378,0,0,0,10.0.0.2
17,467.000000,10,0,3690,0,7901498.929336188436830835118,21413.27623126338329764453961,369.0,0.0,369,369,0,0,0,10.0.0.2
17,490.000000,10,0,4410,0,9E+6,20408.16326530612244897959184,441.0,0.0,441,441,0,0,0,10.0.0.2
17,413.000000,10,0,4410,0,10677966.10169491525423728814,24213.07506053268765133171913,441.0,0.0,441,441,0,0,0,10.0.0.2
17,1707.000000,11,0,16456,0,9640304.628002343292325717633,6444.053895723491505565319274,1496.0,0.0,1496,1496,0,0,0,10.0.0.3
17,448.000000,11,0,4158,0,9.28125E+6,24553.57142857142857142857143,378.0,0.0,378,378,0,0,0,10.0.0.2
17,497.000000,10,0,4370,0,8792756.539235412474849094567,20120.72434607645875251509054,437.0,0.0,437,437,0,0,0,10.0.0.2
17,412.000000,12,0,5172,0,12553398.05825242718446601942,29126.21359223300970873786408,431.0,0.0,431,431,0,0,0,10.0.0.2
17,364.000000,12,0,4536,0,12461538.46153846153846153846,32967.03296703296703296703297,378.0,0.0,378,378,0,0,0,10.0.0.2
17,1590.000000,11,0,15400,0,9685534.591194968553459119497,6918.238993710691823899371069,1400.0,0.0,1400,1400,0,0,0,10.0.0.3
17,459.000000,10,0,4370,0,9520697.167755991285403050109,21786.49237472766884531590414,437.0,0.0,437,437,0,0,0,10.0.0.2
17,358.000000,10,0,3690,0,10307262.56983240223463687151,27932.96089385474860335195531,369.0,0.0,369,369,0,0,0,10.0.0.2
17,420.000000,11,0,4939,0,11759523.80952380952380952381,26190.47619047619047619047619,449.0,0.0,449,449,0,0,0,10.0.0.2
17,388.000000,11,0,4059,0,10461340.20618556701030927835,28350.51546391752577319587629,369.0,0.0,369,369,0,0,0,10.0.0.2
17,1606.000000,12,0,18240,0,11357409.71357409713574097136,7471.980074719800747198007472,1520.0,0.0,1520,1520,0,0,0,10.0.0.3
17,353.000000,11,0,4059,0,11498583.56940509915014164306,31161.47308781869688385269122,369.0,0.0,369,369,0,0,0,10.0.0.2
17,413.000000,11,0,4741,0,11479418.88619854721549636804,26634.38256658595641646489104,431.0,0.0,431,431,0,0,0,10.0.0.2
17,366.000000,11,0,4158,0,11360655.73770491803278688525,30054.64480874316939890710383,378.0,0.0,378,378,0,0,0,10.0.0.2
17,362.000000,11,0,4158,0,11486187.84530386740331491713,30386.74033149171270718232044,378.0,0.0,378,378,0,0,0,10.0.0.2
17,456.000000,10,0,4370,0,9583333.333333333333333333333,21929.82456140350877192982456,437.0,0.0,437,437,0,0,0,10.0.0.2
17,1765.000000,11,0,16720,0,9473087.818696883852691218130,6232.294617563739376770538244,1520.0,0.0,1520,1520,0,0,0,10.0.0.3
17,454.000000,11,0,4851,0,10685022.02643171806167400881,24229.07488986784140969162996,441.0,0.0,441,441,0,0,0,10.0.0.2
17,496.000000,10,0,4490,0,9052419.354838709677419354839,20161.29032258064516129032258,449.0,0.0,449,449,0,0,0,10.0.0.2
17,487.000000,11,0,4851,0,9960985.626283367556468172485,22587.26899383983572895277207,441.0,0.0,441,441,0,0,0,10.0.0.2
17,1726.000000,11,0,16720,0,9687137.891077636152954808806,6373.117033603707995365005794,1520.0,0.0,1520,1520,0,0,0,10.0.0.3
17,519.000000,10,0,4490,0,8651252.408477842003853564547,19267.82273603082851637764933,449.0,0.0,449,449,0,0,0,10.0.0.2
17,424.000000,11,0,4158,0,9806603.773584905660377358491,25943.39622641509433962264151,378.0,0.0,378,378,0,0,0,10.0.0.2
17,443.000000,12,0,5292,0,11945823.92776523702031602709,27088.03611738148984198645598,441.0,0.0,441,441,0,0,0,10.0.0.2
17,366.000000,11,0,4158,0,11360655.73770491803278688525,30054.64480874316939890710383,378.0,0.0,378,378,0,0,0,10.0.0.2
17,465.000000,10,0,4410,0,9483870.967741935483870967742,21505.37634408602150537634409,441.0,0.0,441,441,0,0,0,10.0.0.2
17,1656.000000,11,0,15576,0,9405797.101449275362318840580,6642.512077294685990338164251,1416.0,0.0,1416,1416,0,0,0,10.0.0.3
17,377.000000,10,0,3780,0,10026525.19893899204244031830,26525.19893899204244031830239,378.0,0.0,378,378,0,0,0,10.0.0.2
17,431.000000,10,0,4170,0,9675174.013921113689095127610,23201.85614849187935034802784,417.0,0.0,417,417,0,0,0,10.0.0.2
17,364.000000,11,0,4158,0,11423076.92307692307692307692,30219.78021978021978021978022,378.0,0.0,378,378,0,0,0,10.0.0.2
17,490.000000,11,0,4851,0,9.9E+6,22448.97959183673469387755102,441.0,0.0,441,441,0,0,0,10.0.0.2
17,1625.000000,11,0,16720,0,10289230.76923076923076923077,6769.230769230769230769230769,1520.0,0.0,1520,1520,0,0,0,10.0.0.3
17,545.000000,11,0,4939,0,9062385.321100917431192660550,20183.48623853211009174311927,449.0,0.0,449,449,0,0,0,10.0.0.2
17,362.000000,10,0,3780,0,10441988.95027624309392265193,27624.30939226519337016574586,378.0,0.0,378,378,0,0,0,10.0.0.2
17,367.000000,10,0,3780,0,10299727.52043596730245231608,27247.95640326975476839237057,378.0,0.0,378,378,0,0,0,10.0.0.2
17,451.000000,10,0,3780,0,8381374.722838137472283813747,22172.94900221729490022172949,378.0,0.0,378,378,0,0,0,10.0.0.2
17,363.000000,10,0,3780,0,10413223.14049586776859504132,27548.20936639118457300275482,378.0,0.0,378,378,0,0,0,10.0.0.2
17,1623.000000,10,0,14960,0,9217498.459642637091805298829,6161.429451632778804682686383,1496.0,0.0,1496,1496,0,0,0,10.0.0.3
17,410.000000,10,0,4370,0,10658536.58536585365853658537,24390.24390243902439024390244,437.0,0.0,437,437,0,0,0,10.0.0.2
17,455.000000,12,0,5292,0,11630769.23076923076923076923,26373.62637362637362637362637,441.0,0.0,441,441,0,0,0,10.0.0.2
17,427.000000,10,0,4370,0,10234192.03747072599531615925,23419.20374707259953161592506,437.0,0.0,437,437,0,0,0,10.0.0.2
17,483.000000,11,0,4653,0,9633540.372670807453416149068,22774.32712215320910973084886,423.0,0.0,423,423,0,0,0,10.0.0.3
17,366.000000,10,0,3780,0,10327868.85245901639344262295,27322.40437158469945355191257,378.0,0.0,378,378,0,0,0,10.0.0.2
17,354.000000,11,0,4059,0,11466101.69491525423728813559,31073.44632768361581920903955,369.0,0.0,369,369,0,0,0,10.0.0.2
17,933.000000,14,0,6118,0,6557341.907824222936763129689,15005.35905680600214362272240,437.0,0.0,437,437,0,0,0,10.0.0.2
17,1611.000000,13,0,19760,0,12265673.49472377405338299193,8069.522036002482929857231533,1520.0,0.0,1520,1520,0,0,0,10.0.0.3
17,442.000000,11,0,4158,0,9407239.819004524886877828054,24886.87782805429864253393665,378.0,0.0,378,378,0,0,0,10.0.0.2
17,457.000000,13,0,5837,0,12772428.88402625820568927790,28446.38949671772428884026258,449.0,0.0,449,449,0,0,0,10.0.0.2
17,442.000000,12,0,5172,0,11701357.46606334841628959276,27149.32126696832579185520362,431.0,0.0,431,431,0,0,0,10.0.0.2
17,586.000000,12,0,5292,0,9030716.723549488054607508532,20477.81569965870307167235495,441.0,0.0,441,441,0,0,0,10.0.0.2
17,1601.000000,11,0,16720,0,10443472.82948157401623985009,6870.705808869456589631480325,1520.0,0.0,1520,1520,0,0,0,10.0.0.3
17,400.000000,10,0,3780,0,9.45E+6,2.5E+4,378.0,0.0,378,378,0,0,0,10.0.0.2
17,381.000000,11,0,4158,0,10913385.82677165354330708661,28871.39107611548556430446194,378.0,0.0,378,378,0,0,0,10.0.0.2
17,353.000000,10,0,3780,0,10708215.29745042492917847025,28328.61189801699716713881020,378.0,0.0,378,378,0,0,0,10.0.0.2
17,428.000000,12,0,5172,0,12084112.14953271028037383178,28037.38317757009345794392523,431.0,0.0,431,431,0,0,0,10.0.0.2
17,421.000000,12,0,5244,0,12456057.00712589073634204276,28503.56294536817102137767221,437.0,0.0,437,437,0,0,0,10.0.0.2
17,2022.000000,13,0,19760,0,9772502.472799208704253214639,6429.277942631058358061325420,1520.0,0.0,1520,1520,0,0,0,10.0.0.3
17,594.000000,13,0,5681,0,9563973.063973063973063973064,21885.52188552188552188552189,437.0,0.0,437,437,0,0,0,10.0.0.2
17,363.000000,10,0,3780,0,10413223.14049586776859504132,27548.20936639118457300275482,378.0,0.0,378,378,0,0,0,10.0.0.2
17,513.000000,10,0,4490,0,8752436.647173489278752436647,19493.17738791423001949317739,449.0,0.0,449,449,0,0,0,10.0.0.2
17,648.000000,12,0,5076,0,7833333.333333333333333333333,18518.51851851851851851851852,423.0,0.0,423,423,0,0,0,10.0.0.2
17,424.000000,10,0,4170,0,9834905.660377358490566037736,23584.90566037735849056603774,417.0,0.0,417,417,0,0,0,10.0.0.2
17,1826.000000,12,0,17952,0,9831325.301204819277108433735,6571.741511500547645125958379,1496.0,0.0,1496,1496,0,0,0,10.0.0.3
17,523.000000,13,0,4797,0,9172084.130019120458891013384,24856.59655831739961759082218,369.0,0.0,369,369,0,0,0,10.0.0.2
17,650.000000,13,0,5733,0,8.82E+6,2E+4,441.0,0.0,441,441,0,0,0,10.0.0.2
17,430.000000,11,0,4939,0,11486046.51162790697674418605,25581.39534883720930232558140,449.0,0.0,449,449,0,0,0,10.0.0.2
17,773.000000,12,0,6948,0,8988357.050452781371280724450,15523.93272962483829236739974,579.0,0.0,579,579,0,0,0,10.0.0.3
17,407.000000,12,0,5076,0,12471744.47174447174447174447,29484.02948402948402948402948,423.0,0.0,423,423,0,0,0,10.0.0.2
17,385.000000,11,0,4158,0,1.08E+7,28571.42857142857142857142857,378.0,0.0,378,378,0,0,0,10.0.0.2
17,571.000000,13,0,5681,0,9949211.908931698774080560420,22767.07530647985989492119089,437.0,0.0,437,437,0,0,0,10.0.0.2
17,1842.000000,12,0,18240,0,9902280.130293159609120521173,6514.657980456026058631921824,1520.0,0.0,1520,1520,0,0,0,10.0.0.3
17,444.000000,10,0,3780,0,8513513.513513513513513513514,22522.52252252252252252252252,378.0,0.0,378,378,0,0,0,10.0.0.2
17,933.000000,11,0,4587,0,4916398.713826366559485530547,11789.92497320471596998928189,417.0,0.0,417,417,0,0,0,10.0.0.2
17,816.000000,11,0,4158,0,5095588.235294117647058823529,13480.39215686274509803921569,378.0,0.0,378,378,0,0,0,10.0.0.2
17,370.000000,11,0,4158,0,11237837.83783783783783783784,29729.72972972972972972972973,378.0,0.0,378,378,0,0,0,10.0.0.2
17,537.000000,11,0,4158,0,7743016.759776536312849162011,20484.17132216014897579143389,378.0,0.0,378,378,0,0,0,10.0.0.2
17,1669.000000,10,0,15200,0,9107249.850209706411024565608,5991.611743559017375674056321,1520.0,0.0,1520,1520,0,0,0,10.0.0.3
17,470.000000,10,0,4170,0,8872340.425531914893617021277,21276.59574468085106382978723,417.0,0.0,417,417,0,0,0,10.0.0.2
17,507.000000,10,0,4490,0,8856015.779092702169625246548,19723.86587771203155818540434,449.0,0.0,449,449,0,0,0,10.0.0.2
17,421.000000,10,0,4490,0,10665083.13539192399049881235,23752.96912114014251781472684,449.0,0.0,449,449,0,0,0,10.0.0.2
17,580.000000,11,0,4158,0,7168965.517241379310344827586,18965.51724137931034482758621,378.0,0.0,378,378,0,0,0,10.0.0.2
17,1706.000000,11,0,16720,0,9800703.399765533411488862837,6447.831184056271981242672919,1520.0,0.0,1520,1520,0,0,0,10.0.0.3
17,523.000000,10,0,4490,0,8585086.042065009560229445507,19120.45889101338432122370937,449.0,0.0,449,449,0,0,0,10.0.0.2
17,434.000000,10,0,3690,0,8502304.147465437788018433180,23041.47465437788018433179724,369.0,0.0,369,369,0,0,0,10.0.0.2
17,525.000000,10,0,4310,0,8209523.809523809523809523810,19047.61904761904761904761905,431.0,0.0,431,431,0,0,0,10.0.0.2
17,445.000000,11,0,4158,0,9343820.224719101123595505618,24719.10112359550561797752809,378.0,0.0,378,378,0,0,0,10.0.0.2
17,403.000000,10,0,4310,0,10694789.08188585607940446650,24813.89578163771712158808933,431.0,0.0,431,431,0,0,0,10.0.0.2
17,1724.000000,12,0,18240,0,10580046.40371229698375870070,6960.556844547563805104408353,1520.0,0.0,1520,1520,0,0,0,10.0.0.3
17,629.000000,11,0,4807,0,7642289.348171701112877583466,17488.07631160572337042925278,437.0,0.0,437,437,0,0,0,10.0.0.2
17,368.000000,12,0,4536,0,12326086.95652173913043478261,32608.69565217391304347826087,378.0,0.0,378,378,0,0,0,10.0.0.2
17,399.000000,11,0,4653,0,11661654.13533834586466165414,27568.92230576441102756892231,423.0,0.0,423,423,0,0,0,10.0.0.2
17,427.000000,11,0,4158,0,9737704.918032786885245901639,25761.12412177985948477751756,378.0,0.0,378,378,0,0,0,10.0.0.2
17,528.000000,12,0,5076,0,9613636.363636363636363636364,22727.27272727272727272727273,423.0,0.0,423,423,0,0,0,10.0.0.2
17,1800.000000,12,0,18240,0,10133333.33333333333333333333,6666.666666666666666666666667,1520.0,0.0,1520,1520,0,0,0,10.0.0.3
17,432.000000,12,0,4536,0,1.05E+7,27777.77777777777777777777778,378.0,0.0,378,378,0,0,0,10.0.0.2
17,374.000000,10,0,3780,0,10106951.87165775401069518717,26737.96791443850267379679144,378.0,0.0,378,378,0,0,0,10.0.0.2
17,356.000000,11,0,4059,0,11401685.39325842696629213483,30898.87640449438202247191011,369.0,0.0,369,369,0,0,0,10.0.0.2
17,525.000000,11,0,4653,0,8862857.142857142857142857143,20952.38095238095238095238095,423.0,0.0,423,423,0,0,0,10.0.0.2
17,511.000000,11,0,4807,0,9407045.009784735812133072407,21526.41878669275929549902153,437.0,0.0,437,437,0,0,0,10.0.0.2
17,1729.000000,11,0,16632,0,9619433.198380566801619433198,6362.058993637941006362058994,1512.0,0.0,1512,1512,0,0,0,10.0.0.3
17,551.000000,11,0,4939,0,8963702.359346642468239564428,19963.70235934664246823956443,449.0,0.0,449,449,0,0,0,10.0.0.2
17,440.000000,12,0,4536,0,10309090.90909090909090909091,27272.72727272727272727272727,378.0,0.0,378,378,0,0,0,10.0.0.2
17,377.000000,12,0,4536,0,12031830.23872679045092838196,31830.23872679045092838196286,378.0,0.0,378,378,0,0,0,10.0.0.2
17,360.000000,11,0,4158,0,1.155E+7,30555.55555555555555555555556,378.0,0.0,378,378,0,0,0,10.0.0.2
17,495.000000,10,0,3780,0,7636363.636363636363636363636,20202.02020202020202020202020,378.0,0.0,378,378,0,0,0,10.0.0.2
17,1663.000000,13,0,19760,0,11882140.70956103427540589296,7817.197835237522549609140108,1520.0,0.0,1520,1520,0,0,0,10.0.0.3
17,551.000000,10,0,4410,0,8003629.764065335753176043557,18148.82032667876588021778584,441.0,0.0,441,441,0,0,0,10.0.0.2
17,515.000000,12,0,4536,0,8807766.990291262135922330097,23300.97087378640776699029126,378.0,0.0,378,378,0,0,0,10.0.0.2
17,524.000000,10,0,4230,0,8072519.083969465648854961832,19083.96946564885496183206107,423.0,0.0,423,423,0,0,0,10.0.0.2
17,439.000000,11,0,4158,0,9471526.195899772209567198178,25056.94760820045558086560364,378.0,0.0,378,378,0,0,0,10.0.0.2
17,1697.000000,11,0,16456,0,9697112.551561579257513258692,6482.027106658809664113140837,1496.0,0.0,1496,1496,0,0,0,10.0.0.3
17,433.000000,11,0,4158,0,9602771.362586605080831408776,25404.15704387990762124711316,378.0,0.0,378,378,0,0,0,10.0.0.2
17,578.000000,11,0,4587,0,7935986.159169550173010380623,19031.14186851211072664359862,417.0,0.0,417,417,0,0,0,10.0.0.2
17,486.000000,10,0,4230,0,8703703.703703703703703703704,20576.13168724279835390946502,423.0,0.0,423,423,0,0,0,10.0.0.2
17,489.000000,11,0,4653,0,9515337.423312883435582822086,22494.88752556237218813905930,423.0,0.0,423,423,0,0,0,10.0.0.2
17,519.000000,10,0,4370,0,8420038.535645472061657032755,19267.82273603082851637764933,437.0,0.0,437,437,0,0,0,10.0.0.2
17,1615.000000,10,0,15200,0,9411764.705882352941176470588,6191.950464396284829721362229,1520.0,0.0,1520,1520,0,0,0,10.0.0.3
17,550.000000,12,0,4536,0,8247272.727272727272727272727,21818.18181818181818181818182,378.0,0.0,378,378,0,0,0,10.0.0.2
17,417.000000,12,0,5172,0,12402877.69784172661870503597,28776.97841726618705035971223,431.0,0.0,431,431,0,0,0,10.0.0.2
17,369.000000,12,0,4536,0,12292682.92682926829268292683,32520.32520325203252032520325,378.0,0.0,378,378,0,0,0,10.0.0.2
17,433.000000,12,0,5076,0,11722863.74133949191685912240,27713.62586605080831408775982,423.0,0.0,423,423,0,0,0,10.0.0.2
17,410.000000,10,0,4370,0,10658536.58536585365853658537,24390.24390243902439024390244,437.0,0.0,437,437,0,0,0,10.0.0.2
17,1647.000000,11,0,16104,0,9777777.777777777777777777778,6678.809957498482088646023072,1464.0,0.0,1464,1464,0,0,0,10.0.0.3
17,409.000000,11,0,4807,0,11753056.23471882640586797066,26894.86552567237163814180929,437.0,0.0,437,437,0,0,0,10.0.0.2
17,397.000000,11,0,4587,0,11554156.17128463476070528967,27707.80856423173803526448363,417.0,0.0,417,417,0,0,0,10.0.0.2
17,385.000000,11,0,4059,0,10542857.14285714285714285714,28571.42857142857142857142857,369.0,0.0,369,369,0,0,0,10.0.0.2
17,354.000000,11,0,4059,0,11466101.69491525423728813559,31073.44632768361581920903955,369.0,0.0,369,369,0,0,0,10.0.0.2
17,1603.000000,12,0,18240,0,11378665.00311915159076731129,7485.963817841547099189020586,1520.0,0.0,1520,1520,0,0,0,10.0.0.3
17,393.000000,11,0,4587,0,11671755.72519083969465648855,27989.82188295165394402035623,417.0,0.0,417,417,0,0,0,10.0.0.2
17,360.000000,11,0,4158,0,1.155E+7,30555.55555555555555555555556,378.0,0.0,378,378,0,0,0,10.0.0.2
17,424.000000,10,0,4490,0,10589622.64150943396226415094,23584.90566037735849056603774,449.0,0.0,449,449,0,0,0,10.0.0.2
17,379.000000,11,0,4158,0,10970976.25329815303430079156,29023.74670184696569920844327,378.0,0.0,378,378,0,0,0,10.0.0.2
17,400.000000,11,0,4851,0,1.21275E+7,2.75E+4,441.0,0.0,441,441,0,0,0,10.0.0.2
17,1581.000000,12,0,18240,0,11537001.89753320683111954459,7590.132827324478178368121442,1520.0,0.0,1520,1520,0,0,0,10.0.0.3
17,476.000000,11,0,4807,0,10098739.49579831932773109244,23109.24369747899159663865546,437.0,0.0,437,437,0,0,0,10.0.0.2
17,393.000000,10,0,4170,0,10610687.02290076335877862595,25445.29262086513994910941476,417.0,0.0,417,417,0,0,0,10.0.0.2
17,418.000000,10,0,4230,0,10119617.22488038277511961722,23923.44497607655502392344498,423.0,0.0,423,423,0,0,0,10.0.0.2
17,354.000000,11,0,4059,0,11466101.69491525423728813559,31073.44632768361581920903955,369.0,0.0,369,369,0,0,0,10.0.0.2
17,706.000000,12,0,5004,0,7087818.696883852691218130312,16997.16713881019830028328612,417.0,0.0,417,417,0,0,0,10.0.0.2
17,1714.000000,14,0,21280,0,12415402.56709451575262543757,8168.028004667444574095682614,1520.0,0.0,1520,1520,0,0,0,10.0.0.3
17,690.000000,10,0,3780,0,5478260.869565217391304347826,14492.75362318840579710144928,378.0,0.0,378,378,0,0,0,10.0.0.2
17,361.000000,11,0,4158,0,11518005.54016620498614958449,30470.91412742382271468144044,378.0,0.0,378,378,0,0,0,10.0.0.2
17,360.000000,10,0,3780,0,1.05E+7,27777.77777777777777777777778,378.0,0.0,378,378,0,0,0,10.0.0.2
17,449.000000,10,0,4230,0,9420935.412026726057906458797,22271.71492204899777282850780,423.0,0.0,423,423,0,0,0,10.0.0.2
17,1708.000000,12,0,18144,0,10622950.81967213114754098361,7025.761124121779859484777518,1512.0,0.0,1512,1512,0,0,0,10.0.0.3
17,395.000000,10,0,4230,0,10708860.75949367088607594937,25316.45569620253164556962025,423.0,0.0,423,423,0,0,0,10.0.0.2
17,409.000000,10,0,4370,0,10684596.57701711491442542787,24449.87775061124694376528117,437.0,0.0,437,437,0,0,0,10.0.0.2
17,468.000000,11,0,4158,0,8884615.384615384615384615385,23504.27350427350427350427350,378.0,0.0,378,378,0,0,0,10.0.0.2
17,438.000000,11,0,4158,0,9493150.684931506849315068493,25114.15525114155251141552511,378.0,0.0,378,378,0,0,0,10.0.0.2
17,438.000000,10,0,3780,0,8630136.986301369863013698630,22831.05022831050228310502283,378.0,0.0,378,378,0,0,0,10.0.0.2
17,1676.000000,12,0,18240,0,10883054.89260143198090692124,7159.904534606205250596658711,1520.0,0.0,1520,1520,0,0,0,10.0.0.3
17,446.000000,12,0,5244,0,11757847.53363228699551569507,26905.82959641255605381165919,437.0,0.0,437,437,0,0,0,10.0.0.2
17,418.000000,11,0,4741,0,11342105.26315789473684210526,26315.78947368421052631578947,431.0,0.0,431,431,0,0,0,10.0.0.2
17,353.000000,11,0,4059,0,11498583.56940509915014164306,31161.47308781869688385269122,369.0,0.0,369,369,0,0,0,10.0.0.2
17,362.000000,11,0,4158,0,11486187.84530386740331491713,30386.74033149171270718232044,378.0,0.0,378,378,0,0,0,10.0.0.2
17,360.000000,10,0,3780,0,1.05E+7,27777.77777777777777777777778,378.0,0.0,378,378,0,0,0,10.0.0.2
17,1727.000000,11,0,16720,0,9681528.662420382165605095541,6369.426751592356687898089172,1520.0,0.0,1520,1520,0,0,0,10.0.0.3
17,467.000000,11,0,4807,0,10293361.88436830835117773019,23554.60385438972162740899358,437.0,0.0,437,437,0,0,0,10.0.0.2
17,396.000000,10,0,4230,0,10681818.18181818181818181818,25252.52525252525252525252525,423.0,0.0,423,423,0,0,0,10.0.0.2
17,360.000000,10,0,3780,0,1.05E+7,27777.77777777777777777777778,378.0,0.0,378,378,0,0,0,10.0.0.2
17,361.000000,10,0,3780,0,10470914.12742382271468144044,27700.83102493074792243767313,378.0,0.0,378,378,0,0,0,10.0.0.2
17,488.000000,11,0,4158,0,8520491.803278688524590163934,22540.98360655737704918032787,378.0,0.0,378,378,0,0,0,10.0.0.2
17,1707.000000,10,0,14880,0,8717047.451669595782073813708,5858.230814294083186877562976,1488.0,0.0,1488,1488,0,0,0,10.0.0.3
17,428.000000,11,0,4158,0,9714953.271028037383177570093,25700.93457943925233644859813,378.0,0.0,378,378,0,0,0,10.0.0.2
17,637.000000,12,0,5244,0,8232339.089481946624803767661,18838.30455259026687598116170,437.0,0.0,437,437,0,0,0,10.0.0.2
17,428.000000,10,0,3780,0,8831775.700934579439252336449,23364.48598130841121495327103,378.0,0.0,378,378,0,0,0,10.0.0.2
17,405.000000,10,0,4230,0,10444444.44444444444444444444,24691.35802469135802469135802,423.0,0.0,423,423,0,0,0,10.0.0.2
17,596.000000,11,0,4158,0,6976510.067114093959731543624,18456.37583892617449664429530,378.0,0.0,378,378,0,0,0,10.0.0.2
17,1623.000000,11,0,16720,0,10301910.04313000616142945163,6777.572396796056685150955022,1520.0,0.0,1520,1520,0,0,0,10.0.0.3
17,506.000000,11,0,4653,0,9195652.173913043478260869565,21739.13043478260869565217391,423.0,0.0,423,423,0,0,0,10.0.0.2
17,557.000000,11,0,4807,0,8630161.579892280071813285458,19748.65350089766606822262118,437.0,0.0,437,437,0,0,0,10.0.0.2
17,667.000000,11,0,4851,0,7272863.568215892053973013493,16491.75412293853073463268366,441.0,0.0,441,441,0,0,0,10.0.0.2
17,365.000000,11,0,4158,0,11391780.82191780821917808219,30136.98630136986301369863014,378.0,0.0,378,378,0,0,0,10.0.0.2
17,1613.000000,10,0,15200,0,9423434.593924364538127712337,6199.628022318660880347179169,1520.0,0.0,1520,1520,0,0,0,10.0.0.3
17,380.000000,11,0,4158,0,10942105.26315789473684210526,28947.36842105263157894736842,378.0,0.0,378,378,0,0,0,10.0.0.2
17,609.000000,12,0,4536,0,7448275.862068965517241379310,19704.43349753694581280788177,378.0,0.0,378,378,0,0,0,10.0.0.2
17,413.000000,10,0,4410,0,10677966.10169491525423728814,24213.07506053268765133171913,441.0,0.0,441,441,0,0,0,10.0.0.2
17,418.000000,10,0,4310,0,10311004.78468899521531100478,23923.44497607655502392344498,431.0,0.0,431,431,0,0,0,10.0.0.2
17,349.000000,10,0,3780,0,10830945.55873925501432664756,28653.29512893982808022922636,378.0,0.0,378,378,0,0,0,10.0.0.2
17,1563.000000,12,0,17952,0,11485604.60652591170825335893,7677.543186180422264875239923,1496.0,0.0,1496,1496,0,0,0,10.0.0.3
17,377.000000,10,0,3780,0,10026525.19893899204244031830,26525.19893899204244031830239,378.0,0.0,378,378,0,0,0,10.0.0.2
17,496.000000,11,0,4741,0,9558467.741935483870967741935,22177.41935483870967741935484,431.0,0.0,431,431,0,0,0,10.0.0.2
17,367.000000,11,0,4158,0,11329700.27247956403269754768,29972.75204359673024523160763,378.0,0.0,378,378,0,0,0,10.0.0.2
17,427.000000,12,0,5004,0,11718969.55503512880562060890,28103.04449648711943793911007,417.0,0.0,417,417,0,0,0,10.0.0.2
17,500.000000,11,0,4807,0,9.614E+6,2.2E+4,437.0,0.0,437,437,0,0,0,10.0.0.2
17,1777.000000,12,0,18240,0,10264490.71468767585818795723,6752.954417557681485649971863,1520.0,0.0,1520,1520,0,0,0,10.0.0.3
17,461.000000,11,0,4653,0,10093275.48806941431670281996,23861.17136659436008676789588,423.0,0.0,423,423,0,0,0,10.0.0.2
17,363.000000,10,0,3690,0,10165289.25619834710743801653,27548.20936639118457300275482,369.0,0.0,369,369,0,0,0,10.0.0.2
